human_manager_id,team_id,year,league_id,sub_league_id,division_id,level_id,split_id,ab,ip,bf,tb,ha,k,rs,bb,r,er,gb,fb,pi,ipf,g,gs,w,l,s,sa,da,sh,sf,ta,hra,bk,ci,iw,wp,hp,gf,dp,qs,svo,bs,ra,cg,sho,sb,cs,hld,r9,avg,obp,slg,ops,h9,k9,hr9,bb9,cgp,cera,fip,qsp,winp,rsg,svp,bsvp,gfp,era,pig,ws,whip,gbfbp,kbb,babip
22,50,2027,145,1,2,1,1,5544,1435,6437,2399,1481,1193,329,737,964,902,1474,1426,24246,1,769,162,68,94,26,980,283,50,31,19,199,16,2,17,58,73,161,134,26,57,30,607,1,0,81,34,64,14.3653,0.2671,0.3588,0.4327,0.7915,9.2863,7.4805,1.2478,4.6212,0.0062,'',0.0000,0.1605,0.4198,2.0309,0.4643,0.5263,0.2652,5.6558,31.5293,0.0000,1.5453,0.5083,1.6187,0.3065
22,50,2028,145,1,2,1,1,5500,1439,6140,2305,1361,1340,441,494,705,675,1430,1388,22779,1,724,162,75,87,39,863,259,48,27,32,207,7,0,18,50,71,161,101,56,65,26,562,1,0,62,37,67,12.0431,0.2475,0.3162,0.4191,0.7352,8.5102,8.3789,1.2943,3.0889,0.0062,'',0.0000,0.3457,0.4630,2.7222,0.6000,0.4000,0.2865,4.2207,31.4627,0.0000,1.2888,0.5075,2.7126,0.2899
22,50,2029,145,1,2,1,1,5479,1435,6109,2186,1374,1231,389,457,661,613,1544,1373,22476,1,709,162,77,85,43,891,302,61,41,33,148,9,0,26,55,71,161,115,71,67,24,547,1,1,63,20,76,11.9261,0.2508,0.3145,0.3990,0.7135,8.6154,7.7188,0.9280,2.8655,0.0062,'',0.0000,0.4383,0.4753,2.4012,0.6418,0.3582,0.2943,3.8437,31.7010,0.0000,1.2757,0.5293,2.6937,0.2961
22,50,2030,145,1,2,1,1,5470,1445,6088,2186,1334,1278,435,461,683,645,1410,1484,22641,0,671,162,76,86,42,852,285,38,45,24,173,3,0,26,65,74,160,110,81,63,20,509,2,1,77,29,71,11.6408,0.2439,0.3089,0.3996,0.7086,8.3087,7.9599,1.0775,2.8713,0.0123,'',0.0000,0.5000,0.4691,2.6852,0.6774,0.3175,0.3143,4.0173,33.7422,0.0000,1.2422,0.4872,2.7722,0.2857
22,50,2031,145,1,2,1,1,5397,1462,5984,1967,1175,1572,417,451,576,540,1367,1300,23017,1,741,162,94,68,54,746,234,41,30,27,168,1,3,19,51,62,161,103,83,84,28,579,1,1,76,24,111,10.3889,0.2177,0.2842,0.3645,0.6486,7.2316,9.6749,1.0340,2.7757,0.0062,'',0.0000,0.5123,0.5802,2.5741,0.6585,0.3333,0.2781,3.3235,31.0621,0.0000,1.1119,0.5126,3.4856,0.2731
22,50,2032,145,1,2,1,1,5350,1461,5946,1864,1152,1592,477,439,553,516,1353,1282,22732,2,665,162,105,57,63,756,228,52,32,20,148,4,0,20,44,73,162,110,75,77,13,503,0,0,84,30,110,10.2458,0.2153,0.2823,0.3484,0.6307,7.0933,9.8025,0.9113,2.7031,0.0000,'',0.0000,0.4630,0.6481,2.9444,0.8289,0.1688,0.3221,3.1772,34.1835,0.0000,1.0885,0.5135,3.6264,0.2757
22,50,2033,145,1,2,1,1,5488,1482,6093,2068,1259,1529,428,450,605,559,1426,1325,22882,0,696,162,98,64,52,808,260,57,41,24,167,4,1,30,52,56,161,119,73,72,18,534,1,1,83,27,99,10.7186,0.2294,0.2925,0.3768,0.6693,7.6457,9.2854,1.0142,2.7328,0.0062,'',0.0000,0.4506,0.6049,2.6420,0.7429,0.2500,0.3015,3.3947,32.8764,0.0000,1.1532,0.5184,3.3978,0.2849
22,50,2034,145,1,2,1,1,5313,1443,5893,2030,1142,1688,592,442,609,570,1280,1218,22306,0,612,162,102,60,53,681,236,50,26,23,202,2,3,13,47,59,160,105,76,84,22,450,2,1,63,29,68,10.2474,0.2149,0.2813,0.3821,0.6634,7.1227,10.5281,1.2599,2.7568,0.0123,'',0.0000,0.4691,0.6296,3.6543,0.7067,0.2619,0.3556,3.5551,36.4477,0.0000,1.0977,0.5124,3.8190,0.2725
22,50,2035,145,1,2,1,1,5475,1448,6051,2165,1272,1609,640,446,647,604,1364,1228,22641,0,608,162,103,59,43,791,261,46,22,28,192,5,1,13,64,61,160,108,89,63,18,446,2,1,71,25,71,11.0573,0.2323,0.2963,0.3954,0.6917,7.9061,10.0007,1.1934,2.7721,0.0123,'',0.0000,0.5494,0.6358,3.9506,0.7049,0.2857,0.3587,3.7541,37.2385,0.0000,1.1865,0.5262,3.6076,0.2922
22,50,2036,145,1,2,1,1,5408,1433,6030,2192,1283,1592,651,477,661,607,1319,1231,22541,1,628,162,102,60,46,804,251,49,36,26,202,5,1,24,68,59,161,96,76,62,12,466,1,1,86,35,70,11.4216,0.2372,0.3042,0.4053,0.7095,8.0560,9.9963,1.2684,2.9951,0.0062,'',0.0000,0.4691,0.6296,4.0185,0.7931,0.1935,0.3455,3.8114,35.8933,0.0000,1.2279,0.5173,3.3375,0.2962
22,50,2037,145,1,2,1,1,5517,1459,6129,2257,1319,1584,570,483,676,626,1353,1265,23167,1,610,162,98,64,52,805,291,17,43,22,201,5,1,13,54,68,160,111,72,73,19,448,2,1,73,31,60,11.5327,0.2391,0.3060,0.4091,0.7151,8.1345,9.7688,1.2396,2.9788,0.0123,'',0.0000,0.4444,0.6049,3.5185,0.7324,0.2603,0.3571,3.8607,37.9787,0.0000,1.2348,0.5168,3.2795,0.2962
22,50,2038,145,1,2,1,1,5425,1461,5991,2071,1200,1675,589,467,613,575,1323,1217,22974,1,599,162,99,63,64,718,277,17,25,21,184,2,0,16,48,57,161,113,82,91,21,437,1,1,75,25,65,10.6177,0.2212,0.2886,0.3818,0.6703,7.3905,10.3159,1.1332,2.8761,0.0062,'',0.0000,0.5062,0.6111,3.6358,0.7529,0.2308,0.3684,3.5413,38.3539,0.0000,1.1407,0.5209,3.5867,0.2829
22,50,2039,145,1,2,1,1,5515,1451,6075,2212,1311,1634,555,446,638,601,1325,1245,22905,2,631,162,98,64,56,826,266,21,29,22,197,4,0,20,47,64,161,104,68,76,15,469,1,0,63,26,95,11.2898,0.2377,0.3008,0.4011,0.7019,8.1279,10.1304,1.2214,2.7651,0.0062,'',0.0000,0.4198,0.6049,3.4259,0.7887,0.1974,0.3433,3.7261,36.2995,0.0000,1.2103,0.5156,3.6637,0.3000
22,50,2040,145,1,2,1,1,1784,462,1952,725,443,446,142,138,209,200,440,459,7377,0,220,52,33,19,13,286,91,7,11,7,59,0,0,3,17,12,52,33,12,22,9,168,0,0,15,4,26,11.5519,0.2483,0.3049,0.4064,0.7113,8.6299,8.6883,1.1494,2.6883,0.0000,'',0.0000,0.2308,0.6346,2.7308,0.5909,0.4091,0.3095,3.8961,33.5318,0.0000,1.2576,0.4894,3.2319,0.2977
23,54,2017,145,0,2,1,0,5658,1480,6309,2374,1436,1399,560,529,757,714,1569,1268,23593,2,628,163,91,72,48,928,281,32,40,24,203,11,0,14,67,50,155,119,70,64,14,465,8,3,92,41,75,12.2479,0.2538,0.3210,0.4196,0.7406,8.7285,8.5036,1.2339,3.2154,0.0491,'',0.0000,0.4294,0.5583,3.4356,0.7742,0.2188,0.3333,4.3399,37.5685,0.0000,1.3271,0.5530,2.6446,0.3010
23,54,2018,145,0,2,1,0,5664,1439,6256,2517,1542,1180,492,485,846,768,1600,1333,23084,0,584,162,68,94,40,1020,278,28,41,35,209,6,1,27,46,37,155,118,68,52,11,422,7,1,108,40,59,12.9090,0.2722,0.3315,0.4444,0.7758,9.6442,7.3801,1.3072,3.0334,0.0432,'',0.0000,0.4198,0.4198,3.0370,0.7843,0.2115,0.3673,4.8033,39.5274,0.0000,1.4086,0.5455,2.4330,0.3089
23,54,2019,145,0,2,1,0,5567,1448,6296,2442,1449,1163,417,582,847,798,1579,1386,23261,2,694,162,60,102,35,912,292,30,49,34,211,2,0,28,67,68,156,117,47,50,15,532,6,0,107,60,72,13.0403,0.2603,0.3350,0.4387,0.7736,9.0021,7.2253,1.3109,3.6157,0.0370,'',0.0000,0.2901,0.3704,2.5741,0.7000,0.3000,0.2932,4.9577,33.5173,0.0000,1.4020,0.5325,1.9983,0.2918
23,54,2020,145,0,2,1,0,5572,1427,6331,2510,1520,1111,433,600,941,861,1619,1339,23553,2,603,162,54,108,32,994,282,26,63,24,220,3,3,23,77,67,156,133,66,50,17,441,6,1,117,39,50,13.7868,0.2728,0.3470,0.4505,0.7975,9.5821,7.0037,1.3869,3.7824,0.0370,'',0.0000,0.4074,0.3333,2.6728,0.6531,0.3400,0.3537,5.4277,39.0597,0.0000,1.4849,0.5473,1.8517,0.3020
23,54,2021,145,0,2,1,0,5583,1443,6318,2416,1482,1144,380,590,808,771,1680,1293,23781,2,688,162,73,89,55,971,287,33,50,25,199,4,1,4,88,61,158,124,53,68,13,526,4,2,71,31,69,13.2974,0.2654,0.3394,0.4327,0.7722,9.2390,7.1318,1.2406,3.6781,0.0247,'',0.0000,0.3272,0.4506,2.3457,0.8088,0.1912,0.3004,4.8065,34.5654,0.0000,1.4352,0.5651,1.9390,0.2991
23,54,2022,145,0,2,1,0,5581,1442,6259,2498,1446,1320,428,559,818,753,1579,1226,23590,1,657,162,61,101,36,896,280,22,37,38,232,0,1,28,65,59,159,128,53,61,23,495,3,1,85,34,60,12.8791,0.2591,0.3310,0.4476,0.7786,9.0229,8.2367,1.4477,3.4881,0.0185,'',0.0000,0.3272,0.3765,2.6420,0.6102,0.3770,0.3212,4.6986,35.9056,0.0000,1.3901,0.5629,2.3614,0.2986
24,57,2017,145,0,0,1,0,5656,1498,6237,2220,1346,1492,602,484,652,604,1599,1231,23698,2,598,162,102,60,47,864,272,38,30,28,182,2,2,12,45,27,150,118,87,71,24,436,12,5,68,27,69,11.1519,0.2380,0.2997,0.3925,0.6922,8.0832,8.9600,1.0930,2.9066,0.0741,'',0.0000,0.5370,0.6296,3.7160,0.6620,0.3380,0.3440,3.6272,39.6288,0.0000,1.2211,0.5650,3.0826,0.2901
24,57,2018,145,0,0,1,0,5661,1485,6214,2205,1363,1434,604,445,646,589,1570,1264,23310,1,606,162,105,57,53,905,255,20,32,22,181,6,2,14,57,54,152,119,94,75,21,444,10,1,81,32,69,11.2823,0.2408,0.3007,0.3895,0.6902,8.2588,8.6890,1.0967,2.6964,0.0617,'',0.0000,0.5802,0.6481,3.7284,0.7162,0.2800,0.3423,3.5689,38.4653,0.0000,1.2172,0.5540,3.2225,0.2898
24,57,2019,145,0,0,1,0,5650,1464,6233,2307,1403,1308,590,471,737,661,1615,1290,23097,0,570,162,93,69,54,894,297,16,40,29,183,7,2,16,48,54,157,115,85,81,25,408,5,0,105,31,61,11.8525,0.2483,0.3102,0.4083,0.7185,8.6250,8.0410,1.1250,2.8955,0.0309,'',0.0000,0.5247,0.5741,3.6420,0.6835,0.3086,0.3848,4.0635,40.5211,0.0000,1.2801,0.5559,2.7771,0.2905
24,57,2020,145,0,0,1,0,5510,1445,6113,2229,1379,1336,546,485,705,660,1580,1208,22764,0,589,162,86,76,52,909,263,27,42,34,173,4,1,28,56,48,157,128,78,69,13,427,5,0,105,33,72,11.9087,0.2503,0.3142,0.4045,0.7188,8.5889,8.3211,1.0775,3.0208,0.0309,'',0.0000,0.4815,0.5309,3.3704,0.8000,0.1884,0.3677,4.1107,38.6486,0.0000,1.2900,0.5667,2.7546,0.2983
24,57,2021,145,0,0,1,0,5496,1426,6239,2318,1367,1467,557,633,807,730,1443,1197,23754,2,647,162,89,73,51,865,266,16,32,23,213,8,1,59,70,61,152,104,69,66,13,485,10,2,105,38,91,13.0016,0.2487,0.3312,0.4218,0.7530,8.6236,9.2544,1.3437,3.9932,0.0617,'',0.0000,0.4259,0.5494,3.4383,0.7969,0.1970,0.3134,4.6051,36.7141,0.0000,1.4019,0.5466,2.3175,0.2999
24,57,2022,145,0,0,1,0,5572,1461,6269,2314,1366,1472,527,590,781,724,1448,1282,23971,2,618,162,82,80,47,857,275,28,36,29,205,5,0,12,86,43,154,115,74,77,27,456,8,2,82,33,67,12.3086,0.2452,0.3203,0.4153,0.7356,8.4109,9.0636,1.2623,3.6328,0.0494,'',0.0000,0.4568,0.5062,3.2531,0.6351,0.3506,0.3377,4.4579,38.7880,0.0000,1.3382,0.5304,2.4949,0.2953
24,57,2023,145,0,0,1,1,5717,1441,6569,2799,1613,1273,344,708,1004,928,1415,1412,24820,2,872,162,63,99,35,984,334,13,50,33,262,5,1,6,77,80,162,152,13,69,32,710,0,0,87,35,92,14.9889,0.2821,0.3663,0.4896,0.8559,10.0696,7.9471,1.6356,4.4199,0.0000,'',0.0000,0.0802,0.3889,2.1235,0.5224,0.4638,0.2282,5.7933,28.4633,0.0000,1.6099,0.5005,1.7980,0.3192
24,57,2024,145,0,0,1,1,5579,1438,6505,2611,1494,1207,342,792,986,944,1494,1398,24709,0,748,162,48,114,31,904,317,19,50,19,254,2,2,4,67,63,161,148,33,61,30,586,1,0,98,25,64,14.7017,0.2678,0.3623,0.4680,0.8303,9.3505,7.5542,1.5897,4.9569,0.0062,'',0.0000,0.2037,0.2963,2.1111,0.5082,0.4918,0.2747,5.9082,33.0334,0.0000,1.5897,0.5166,1.5240,0.2975
24,57,2025,145,0,0,1,1,5529,1430,6334,2505,1431,1423,426,677,892,835,1266,1411,24635,2,865,162,76,86,48,872,287,19,52,29,243,2,0,5,56,57,162,135,15,78,29,703,0,0,80,27,97,13.6195,0.2588,0.3428,0.4531,0.7959,9.0021,8.9518,1.5287,4.2589,0.0000,'',0.0000,0.0926,0.4691,2.6296,0.6234,0.3718,0.2304,5.2528,28.4798,0.0000,1.4734,0.4729,2.1019,0.3034
24,57,2026,145,0,0,1,1,5595,1429,6386,2658,1523,1314,445,674,900,849,1326,1432,24439,2,890,162,72,90,37,918,327,16,44,26,252,9,0,0,42,57,161,137,8,68,29,728,1,0,97,32,100,14.1893,0.2722,0.3538,0.4751,0.8289,9.5875,8.2719,1.5864,4.2429,0.0062,'',0.0000,0.0494,0.4444,2.7469,0.5606,0.4265,0.2212,5.3446,27.4596,0.0000,1.5367,0.4808,1.9496,0.3121
24,57,2027,145,0,0,1,1,5600,1456,6292,2453,1451,1473,465,573,801,771,1316,1369,24177,1,729,162,83,79,46,910,297,19,43,27,217,4,2,2,37,55,162,138,36,83,36,567,0,0,53,24,74,12.8480,0.2591,0.3315,0.4380,0.7696,8.9670,9.1030,1.3410,3.5411,0.0000,'',0.0000,0.2222,0.5123,2.8704,0.5610,0.4337,0.2857,4.7647,33.1646,0.0000,1.3898,0.4901,2.5707,0.3122
24,57,2028,145,0,0,1,1,5526,1453,6219,2262,1334,1519,485,581,722,680,1362,1297,23987,2,728,162,94,68,42,827,285,14,33,23,199,3,2,4,45,63,160,125,41,63,21,566,2,0,70,29,91,12.2463,0.2414,0.3189,0.4093,0.7282,8.2591,9.4045,1.2321,3.5971,0.0123,'',0.0000,0.2531,0.5802,2.9938,0.6667,0.3333,0.2827,4.2100,32.9492,0.0000,1.3174,0.5122,2.6145,0.2955
24,57,2029,145,0,0,1,1,5566,1449,6153,2332,1365,1474,526,493,722,665,1334,1364,23357,0,600,162,89,73,45,840,291,11,27,26,208,2,1,7,58,55,158,125,64,72,22,438,4,3,80,23,63,11.8820,0.2452,0.3115,0.4190,0.7305,8.4783,9.1553,1.2919,3.0621,0.0247,'',0.0000,0.3951,0.5494,3.2469,0.6716,0.3056,0.3607,4.1304,38.9283,0.0000,1.2823,0.4944,2.9899,0.2958
24,57,2030,145,0,0,1,1,5689,1464,6304,2467,1439,1535,557,498,746,726,1338,1375,23721,2,611,162,93,69,43,884,307,14,41,23,225,10,1,8,53,61,158,112,69,70,23,449,4,1,71,19,50,12.2772,0.2529,0.3177,0.4336,0.7513,8.8423,9.4322,1.3826,3.0601,0.0247,'',0.0000,0.4259,0.5741,3.4383,0.6515,0.3286,0.3519,4.4611,38.8232,0.0000,1.3225,0.4932,3.0823,0.3058
24,57,2031,145,0,0,1,1,5507,1467,6066,2177,1259,1615,488,459,580,531,1309,1310,23136,1,632,162,100,62,52,755,282,13,32,30,192,3,1,7,42,54,157,110,68,77,24,470,5,2,57,37,72,10.8687,0.2286,0.2928,0.3953,0.6881,7.7222,9.9057,1.1776,2.8153,0.0309,'',0.0000,0.4198,0.6173,3.0123,0.6842,0.3117,0.3340,3.2569,36.6076,0.0000,1.1708,0.4998,3.5185,0.2859
25,33,2019,145,0,0,1,0,3295,842,3707,1517,887,619,356,329,503,473,1053,738,13398,1,351,94,37,57,20,547,189,22,29,12,139,0,0,54,34,32,86,79,44,34,12,257,8,3,57,21,27,13.3344,0.2692,0.3387,0.4604,0.7991,9.4772,6.6138,1.4852,3.5152,0.0851,'',0.0000,0.4681,0.3936,3.7872,0.6250,0.3529,0.3346,5.0538,38.1709,0.0000,1.4436,0.5879,1.8815,0.2915
25,33,2020,145,0,0,1,0,3102,788,3532,1458,879,548,296,346,509,476,959,727,12828,0,330,90,31,59,17,563,176,22,33,17,123,1,1,53,38,28,86,77,37,28,11,240,4,1,63,24,26,14.3109,0.2834,0.3571,0.4700,0.8271,10.0393,6.2589,1.4048,3.9518,0.0444,'',0.0000,0.4111,0.3444,3.2889,0.6071,0.3929,0.3583,5.4365,38.8727,0.0000,1.5546,0.5688,1.5838,0.3068
26,41,2017,145,1,0,1,0,5576,1452,6311,2351,1456,1331,445,584,777,742,1568,1255,23512,1,672,162,65,97,34,958,282,46,45,35,181,5,0,11,71,60,155,110,76,50,16,510,7,2,90,46,53,13.0135,0.2611,0.3352,0.4216,0.7568,9.0227,8.2481,1.1216,3.6190,0.0432,'',0.0000,0.4691,0.4012,2.7469,0.6800,0.3200,0.3039,4.5981,34.9881,0.0000,1.4046,0.5554,2.2791,0.3103
26,41,2018,145,1,0,1,0,5598,1454,6290,2233,1436,1342,462,539,707,648,1590,1254,23215,2,582,162,77,85,51,968,285,56,34,37,146,9,1,17,62,62,159,104,87,73,19,420,3,2,86,35,53,12.6029,0.2565,0.3268,0.3989,0.7257,8.8845,8.3029,0.9033,3.3348,0.0185,'',0.0000,0.5370,0.4753,2.8519,0.7286,0.2603,0.3786,4.0092,39.8883,0.0000,1.3577,0.5591,2.4898,0.3113
26,41,2019,145,1,0,1,0,2411,609,2715,1085,679,549,189,233,378,334,634,558,10043,2,251,69,28,41,12,460,117,23,18,17,85,0,0,6,29,30,68,43,24,18,6,182,1,1,29,21,15,13.9060,0.2816,0.3499,0.4500,0.7999,10.0235,8.1044,1.2548,3.4396,0.0145,'',0.0000,0.3478,0.4058,2.7391,0.6667,0.3333,0.3736,4.9306,40.0120,0.0000,1.4959,0.5319,2.3562,0.3309
27,56,2017,145,1,1,1,0,5596,1447,6184,2269,1462,1410,616,458,702,640,1618,1099,23090,1,630,162,91,71,44,995,280,56,27,34,153,4,0,17,59,47,154,130,89,67,23,468,8,4,70,40,81,12.2315,0.2613,0.3210,0.4055,0.7265,9.0912,8.7678,0.9514,2.8480,0.0494,'',0.0000,0.5494,0.5617,3.8025,0.6567,0.3433,0.3291,3.9797,36.6508,0.0000,1.3266,0.5955,3.0786,0.3224
27,56,2018,145,1,1,1,0,5688,1458,6314,2439,1510,1404,510,483,768,700,1550,1242,23518,0,638,162,76,86,34,998,286,54,35,35,191,6,1,24,61,53,157,102,85,55,21,476,5,3,102,33,57,12.6296,0.2655,0.3269,0.4288,0.7557,9.3210,8.6667,1.1790,2.9815,0.0309,'',0.0000,0.5247,0.4691,3.1481,0.6182,0.3818,0.3298,4.3210,36.8621,0.0000,1.3669,0.5552,2.9068,0.3195
27,56,2019,145,1,1,1,0,5697,1462,6371,2397,1499,1432,540,515,816,733,1572,1188,23912,1,615,162,82,80,37,1014,262,57,45,33,190,6,1,31,62,56,158,111,75,63,26,453,4,1,83,48,47,12.7399,0.2631,0.3279,0.4207,0.7486,9.2257,8.8133,1.1694,3.1696,0.0247,'',0.0000,0.4630,0.5062,3.3333,0.5873,0.4127,0.3488,4.5113,38.8813,0.0000,1.3773,0.5696,2.7806,0.3177
27,56,2020,145,1,1,1,0,5530,1435,6197,2249,1424,1276,521,524,740,660,1706,1117,23089,0,577,162,84,78,39,963,268,65,29,22,171,7,1,26,76,48,156,126,84,62,23,415,6,1,89,36,63,12.5185,0.2575,0.3256,0.4067,0.7322,8.9310,8.0028,1.0725,3.2864,0.0370,'',0.0000,0.5185,0.5185,3.2160,0.6290,0.3710,0.3759,4.1394,40.0156,0.0000,1.3575,0.6043,2.4351,0.3047
27,56,2021,145,1,1,1,0,5516,1433,6182,2307,1417,1309,512,527,764,690,1562,1238,23215,1,647,162,73,89,44,927,273,49,40,34,183,3,1,29,59,49,158,101,74,70,24,485,4,3,108,53,63,12.5142,0.2569,0.3250,0.4182,0.7433,8.8974,8.2193,1.1491,3.3091,0.0247,'',0.0000,0.4568,0.4506,3.1605,0.6471,0.3429,0.3258,4.3326,35.8810,0.0000,1.3563,0.5579,2.4839,0.3036
27,56,2022,145,1,1,1,0,225,54,250,117,74,53,15,17,37,35,52,51,928,1,29,6,3,3,2,55,7,3,4,0,12,2,0,0,3,1,6,6,2,4,2,23,0,0,3,0,5,15.2393,0.3289,0.3725,0.5200,0.8925,12.2577,8.7791,1.9877,2.8160,0.0000,'',0.0000,0.3333,0.5000,2.5000,0.5000,0.5000,0.2609,5.7975,32.0000,0.0000,1.6748,0.5049,3.1176,0.3780
28,31,2017,145,1,2,1,0,5351,1383,6120,2401,1413,1183,469,630,779,721,1585,1186,22454,0,559,155,64,91,40,888,270,51,37,47,208,4,1,95,52,50,149,121,84,62,22,404,6,2,70,36,58,13.6204,0.2641,0.3449,0.4487,0.7936,9.1952,7.6985,1.3536,4.0998,0.0387,'',0.0000,0.5419,0.4129,3.0258,0.6452,0.3548,0.3688,4.6920,40.1682,0.0000,1.4772,0.5720,1.8778,0.3015
