year,team_id,league_id,sub_league_id,level_id,split_id,position,g,gs,tc,a,po,e,dp,tp,pb,sba,rto,er,ip,ipf,pct,range,rtop,cera,zr,plays,plays_base,roe,eff,opps_0,opps_made_0,opps_1,opps_made_1,opps_2,opps_made_2,opps_3,opps_made_3,opps_4,opps_made_4,opps_5,opps_made_5
2019,0,152,0,0,0,0,1400,0,54377,15464,37743,1170,893,1,271,2263,548,0,113238,0,0.9785,4.2288,0.2422,0.0000,-480.6000,25124,25096,829,0.9681,0,0,0,0,0,0,0,0,0,0,0,0
2020,0,152,0,0,0,0,1400,0,53684,15239,37402,1043,786,0,202,2055,490,0,112209,0,0.9806,4.2222,0.2384,0.0000,-508.2000,24371,24474,744,0.9654,0,0,0,0,0,0,0,0,0,0,0,0
2021,0,152,0,0,0,0,1400,0,54767,15680,37982,1105,800,0,233,2103,535,0,113952,0,0.9798,4.2383,0.2544,0.0000,-454.2000,24662,24644,775,0.9693,0,0,0,0,0,0,0,0,0,0,0,0
2022,0,152,0,0,0,0,1400,0,53917,15270,37688,959,755,1,218,1995,556,0,113070,0,0.9822,4.2153,0.2787,0.0000,-371.4000,24067,24025,661,0.9742,0,0,0,0,0,0,0,0,0,0,0,0
2023,756,152,0,4,0,0,1388,5840,53399,15030,37372,997,761,0,148,1925,525,0,112119,0,0.9813,4.2064,0.2727,0.0000,-321.4068,23022,22757,735,0.9793,17422,16177,4475,3121,2956,1325,2050,603,1636,186,4113,0
2024,756,152,0,4,0,0,1390,13900,54456,15662,37791,1003,894,1,218,1751,527,0,113379,0,0.9816,4.2431,0.3010,0.0000,-231.6264,24057,23668,723,0.9859,18023,16707,4587,3337,3011,1395,2171,638,1733,219,4436,0
2025,756,152,0,4,0,0,1390,13900,53726,15044,37632,1050,697,0,185,1681,557,0,112905,0,0.9805,4.1990,0.3314,0.0000,-250.0428,23161,22707,791,0.9852,17356,15987,4339,3095,2928,1428,2092,641,1736,208,4363,0
2026,756,152,0,4,0,0,1390,13900,53955,15230,37530,1195,650,0,218,1786,669,0,112602,0,0.9779,4.2170,0.3746,0.0000,-383.7180,23149,22826,900,0.9747,17202,15840,4418,3128,2941,1335,2175,595,1650,187,4498,0
2027,756,152,0,4,0,0,1390,13900,53860,15134,37649,1077,633,0,155,1588,549,0,112950,0,0.9800,4.2058,0.3457,0.0000,-444.4524,22767,22578,780,0.9738,17287,15921,4508,3136,2938,1267,2151,528,1740,194,4439,0
2028,756,152,0,4,0,0,1400,14000,54368,15292,37996,1080,818,1,173,1646,482,0,114000,0,0.9801,4.2069,0.2928,0.0000,-400.0092,23185,22977,801,0.9742,17324,15964,4441,3107,2982,1312,2128,603,1806,218,4478,0
2029,756,152,0,4,0,0,1400,14000,53811,15115,37617,1079,726,1,307,1541,605,0,112851,0,0.9799,4.2054,0.3926,0.0000,-196.1172,22868,22570,788,0.9783,16088,14858,4860,3596,3040,1570,2265,678,1833,286,4661,0
2030,756,152,0,4,0,0,1400,14000,54063,15558,37442,1063,719,0,403,1830,635,0,112332,0,0.9803,4.2463,0.3470,0.0000,145.7040,23681,23820,790,0.9610,12366,11350,8075,6618,3490,2320,2674,1092,2411,447,5813,0
2031,756,152,0,4,0,0,1400,14000,53715,15145,37600,970,738,1,297,1431,502,0,112815,0,0.9819,4.2078,0.3508,0.0000,368.2920,23238,23200,742,0.9697,11756,10940,7942,6700,3334,2369,2422,1089,2104,397,4937,0
2032,756,152,0,4,0,0,1400,14000,54646,15917,37623,1106,879,3,366,1742,590,0,112878,0,0.9798,4.2689,0.3387,0.0000,158.7420,23315,23518,825,0.9563,11737,10817,8010,6642,3516,2390,2623,1055,2272,407,5537,0
2033,756,152,0,4,0,0,1400,14000,53983,15210,37764,1009,758,1,145,1705,597,0,113295,0,0.9813,4.2082,0.3501,0.0000,337.8048,23589,23537,733,0.9711,12333,11472,8042,6751,3178,2222,2458,1063,2103,415,5074,0
2034,756,152,0,4,0,0,1400,13999,54011,15484,37605,922,874,0,132,1508,489,0,112817,0,0.9829,4.2352,0.3243,0.0000,114.3120,24014,23527,688,0.9915,15880,14973,4972,3686,3854,2192,2218,839,2316,374,3772,0
2035,756,152,0,4,0,0,1400,13999,53022,14593,37387,1042,733,0,130,1844,667,0,112166,2,0.9803,4.1708,0.3617,0.0000,46.5636,22897,22428,749,0.9875,14821,13860,4849,3468,4058,2213,2511,1011,2467,459,4126,0
2036,756,152,0,4,0,0,1400,13999,53782,15122,37681,979,831,0,128,1522,513,0,113068,0,0.9818,4.2030,0.3371,0.0000,54.8904,23515,23170,734,0.9832,15392,14413,4783,3518,3979,2124,2534,1039,2488,514,4018,0
2037,756,152,0,4,0,0,1402,14018,54705,15756,38007,942,813,2,149,1579,590,0,114017,0,0.9828,4.2438,0.3737,0.0000,129.4932,24197,23702,718,0.9906,15553,14591,4992,3632,4129,2295,2602,1030,2473,542,4219,0
2038,756,152,0,4,0,0,1400,14000,53827,14888,38017,922,765,0,139,1699,621,0,114054,0,0.9829,4.1747,0.3655,0.0000,188.7816,22860,22233,709,0.9963,14787,13877,4784,3478,3877,2212,2465,1029,2354,497,3805,0
2039,756,152,0,4,0,0,1402,14020,54146,15151,37991,1004,858,1,121,1618,558,0,113965,0,0.9815,4.1967,0.3449,0.0000,160.2756,23314,22696,767,0.9934,14993,14109,4914,3613,3949,2202,2494,985,2437,500,3883,0
2017,0,153,0,0,0,0,1680,0,65116,18066,45867,1183,1284,0,157,1619,574,0,137613,0,0.9818,4.1813,0.3545,0.0000,-690.0000,30331,30610,871,0.9624,0,0,0,0,0,0,0,0,0,0,0,0
2018,0,153,0,0,0,0,1680,0,65018,18706,45139,1173,1030,0,295,2001,604,0,135429,0,0.9820,4.2429,0.3018,0.0000,-419.4000,30417,30281,835,0.9769,0,0,0,0,0,0,0,0,0,0,0,0
2019,0,153,0,0,0,0,1680,0,65277,18631,45305,1341,928,1,209,2129,694,0,135912,0,0.9795,4.2338,0.3260,0.0000,-673.2000,29838,29987,973,0.9626,0,0,0,0,0,0,0,0,0,0,0,0
2020,0,153,0,0,0,0,1680,0,65995,19257,45360,1378,1036,0,188,2006,668,0,136083,0,0.9791,4.2735,0.3330,0.0000,-740.4000,30271,30461,1044,0.9595,0,0,0,0,0,0,0,0,0,0,0,0
2021,0,153,0,0,0,0,1680,0,66067,19262,45470,1335,916,1,235,2031,685,0,136413,0,0.9798,4.2708,0.3373,0.0000,-800.4000,30101,30448,987,0.9562,0,0,0,0,0,0,0,0,0,0,0,0
2022,0,153,0,0,0,0,1680,0,66064,19600,45201,1263,1013,0,240,2081,693,0,135612,0,0.9809,4.3006,0.3330,0.0000,-710.4000,29799,30032,951,0.9606,0,0,0,0,0,0,0,0,0,0,0,0
2023,228,153,0,4,0,0,1680,7220,65531,18822,45391,1318,958,2,253,2416,715,0,136179,0,0.9799,4.2438,0.2959,0.0000,-429.3336,28159,27927,952,0.9742,21153,19537,5299,3785,3586,1629,2517,730,2002,242,4810,0
2024,228,153,0,4,0,0,1656,16560,65059,19286,44554,1219,1030,1,173,2190,684,0,133665,0,0.9813,4.2985,0.3123,0.0000,-373.5276,28397,28016,877,0.9823,21144,19522,5313,3785,3648,1690,2547,698,2158,246,5525,0
2025,228,153,0,4,0,0,1680,16800,65407,18893,45301,1213,976,1,244,1938,698,0,135912,0,0.9815,4.2509,0.3602,0.0000,-321.3480,27964,27557,877,0.9829,20911,19342,5346,3859,3541,1620,2588,768,2074,252,5175,0
2026,228,153,0,4,0,0,1680,16800,66288,19079,45888,1321,876,1,564,2265,799,0,137670,0,0.9801,4.2471,0.3528,0.0000,-373.4148,28458,28137,965,0.9771,21147,19534,5325,3889,3592,1670,2620,754,2035,232,5248,0
2027,228,153,0,4,0,0,1680,16800,65232,18569,45317,1346,1101,0,98,1808,683,0,135963,0,0.9794,4.2289,0.3778,0.0000,-689.9724,27198,27235,1011,0.9615,20231,18455,5322,3691,3609,1554,2593,638,2055,223,5351,0
2028,228,153,0,4,0,0,1680,16800,65554,18794,45331,1429,902,1,221,2300,881,0,135993,0,0.9782,4.2438,0.3830,0.0000,-606.4752,28032,27992,1054,0.9638,20845,19131,5189,3648,3646,1651,2674,694,2120,209,5453,0
2029,228,153,0,4,0,0,1680,16800,64508,18361,44847,1300,930,1,384,1746,569,0,134547,0,0.9798,4.2281,0.3259,0.0000,-441.3840,27675,27504,984,0.9704,20031,18425,5683,4079,3579,1694,2571,746,2159,281,5475,0
2030,228,153,0,4,0,0,1680,16800,65181,18808,45160,1213,809,0,369,1983,642,0,135489,0,0.9814,4.2491,0.3238,0.0000,330.4932,28032,27985,896,0.9697,14182,13102,9544,7897,4230,2887,3221,1358,2791,483,6613,0
2031,228,153,0,4,0,0,1680,16800,65547,18824,45451,1272,861,0,384,1959,665,0,136362,0,0.9806,4.2422,0.3395,0.0000,418.7460,28209,28066,921,0.9723,14392,13327,9556,8030,4187,2870,2962,1288,2596,538,6237,0
2032,228,153,0,4,0,0,1680,16800,65547,19326,44942,1279,923,1,393,1786,634,0,134838,0,0.9805,4.2897,0.3550,0.0000,401.5980,28621,28532,950,0.9698,14490,13351,9783,8245,4266,2995,3107,1281,2756,561,6492,0
2033,228,153,0,4,0,0,1680,16800,64466,18385,44820,1261,1051,2,162,1775,548,0,134463,0,0.9804,4.2305,0.3087,0.0000,362.7324,28209,28078,921,0.9719,14757,13656,9589,7989,3975,2752,3008,1267,2832,514,6848,0
2034,228,153,0,4,0,0,1680,16798,65233,18545,45512,1176,1033,1,147,1717,557,0,136539,0,0.9820,4.2223,0.3244,0.0000,99.2412,29271,28719,911,0.9875,19435,18246,6000,4492,4845,2784,2767,996,2771,470,4636,0
2035,228,153,0,4,0,0,1680,16800,64770,18455,45168,1147,849,0,163,2242,702,0,135507,0,0.9823,4.2257,0.3131,0.0000,190.6908,28594,27743,816,1.0013,18553,17399,6074,4382,5070,2709,3141,1269,3168,604,5031,0
2036,228,153,0,4,0,0,1680,16799,64621,18152,45109,1360,946,2,191,2115,676,0,135335,0,0.9790,4.2070,0.3196,0.0000,13.4676,28680,28045,1021,0.9862,18420,17173,6068,4334,5201,2765,3183,1262,3202,608,5194,0
2037,228,153,0,4,0,0,1680,16800,64401,17958,45416,1027,947,0,152,1632,555,0,136248,0,0.9841,4.1862,0.3401,0.0000,247.2084,28043,27326,794,0.9972,17988,16965,5909,4306,4955,2784,3017,1238,2947,601,4717,0
2038,228,153,0,4,0,0,1680,16800,64315,17930,45253,1132,919,2,139,1801,602,0,135771,0,0.9824,4.1883,0.3343,0.0000,195.5844,28672,28000,831,0.9943,18742,17658,5972,4335,4970,2758,3085,1254,2985,589,4753,0
2039,228,153,0,4,0,0,1680,16800,63569,17435,44982,1152,853,0,149,1915,665,0,134949,0,0.9819,4.1627,0.3473,0.0000,140.1240,27957,27331,862,0.9914,18222,17096,5831,4204,4828,2651,3037,1232,3067,630,4976,0
2017,0,154,0,0,0,0,2240,0,86319,24045,60657,1617,1806,1,200,2057,757,0,181977,0,0.9813,4.1891,0.3680,0.0000,-1049.4000,40645,41188,1206,0.9575,0,0,0,0,0,0,0,0,0,0,0,0
2018,0,154,0,0,0,0,2240,0,85734,23994,60141,1599,1274,0,381,3063,998,0,180429,0,0.9813,4.1967,0.3258,0.0000,-676.2000,38455,38436,1146,0.9707,0,0,0,0,0,0,0,0,0,0,0,0
2019,0,154,0,0,0,0,2240,0,87327,24858,60690,1779,1417,0,369,2753,993,0,182088,0,0.9796,4.2284,0.3607,0.0000,-959.4000,38919,39213,1305,0.9592,0,0,0,0,0,0,0,0,0,0,0,0
2020,0,154,0,0,0,0,2240,0,87225,24970,60552,1703,1357,1,316,2736,919,0,181668,0,0.9805,4.2368,0.3359,0.0000,-912.6000,38774,39044,1251,0.9610,0,0,0,0,0,0,0,0,0,0,0,0
2021,0,154,0,0,0,0,2240,0,88080,25385,61011,1684,1271,0,406,3042,1013,0,183036,0,0.9809,4.2481,0.3330,0.0000,-904.2000,38433,38731,1209,0.9611,0,0,0,0,0,0,0,0,0,0,0,0
2022,0,154,0,0,0,0,2240,0,88488,25902,60915,1671,1400,1,339,2786,973,0,182757,0,0.9811,4.2754,0.3492,0.0000,-769.8000,38851,38898,1236,0.9670,0,0,0,0,0,0,0,0,0,0,0,0
2023,267,154,0,4,0,0,2238,9460,86218,24460,60063,1695,1302,0,324,2908,880,0,180198,0,0.9803,4.2215,0.3026,0.0000,-614.9292,36966,36707,1266,0.9726,27894,25720,7090,4981,4618,2154,3359,909,2549,337,6469,0
2024,267,154,0,4,0,0,2224,22240,85377,24077,59741,1559,1183,1,259,2806,900,0,179238,0,0.9817,4.2087,0.3207,0.0000,-415.2264,36447,35963,1154,0.9814,27412,25380,6819,4954,4500,2135,3200,904,2603,304,6716,0
2025,267,154,0,4,0,0,2240,22400,86265,24194,60365,1706,1276,1,316,2867,971,0,181107,0,0.9802,4.2021,0.3387,0.0000,-558.5340,36652,36155,1256,0.9790,27699,25524,7005,4982,4634,2104,3306,900,2755,298,7160,0
2026,267,154,0,4,0,0,2240,22400,86581,24685,60006,1890,1287,0,772,2748,919,0,180027,0,0.9782,4.2339,0.3344,0.0000,-798.1080,37075,36925,1376,0.9668,27845,25518,7224,5047,4730,2095,3501,913,2985,325,7415,0
2027,267,154,0,4,0,0,2240,22400,85479,23268,60338,1873,915,0,138,2997,992,0,181023,0,0.9781,4.1567,0.3310,0.0000,-844.6680,35095,35166,1371,0.9590,26590,24338,6686,4707,4439,1924,3244,838,2741,326,6875,0
2028,267,154,0,4,0,0,2240,22400,86292,24128,60316,1848,1230,0,291,2814,883,0,180960,0,0.9786,4.1998,0.3138,0.0000,-869.9388,36603,36619,1379,0.9619,27704,25387,7163,4985,4668,2039,3360,884,2692,258,7013,0
2029,267,154,0,4,0,0,2242,22420,86004,23958,60390,1656,1126,0,375,2840,1001,0,181182,0,0.9807,4.1899,0.3525,0.0000,-534.7980,36071,35940,1247,0.9689,26139,24078,7419,5433,4704,2264,3437,1032,2631,323,6963,0
2030,267,154,0,4,0,0,2240,22400,85861,24306,59942,1613,1053,0,394,3048,979,0,179835,0,0.9812,4.2163,0.3212,0.0000,493.2012,36458,36262,1186,0.9727,18673,17217,12626,10659,5304,3594,4078,1662,3444,656,8774,0
2031,267,154,0,4,0,0,2240,22400,86285,24528,60029,1728,1218,1,420,2724,899,0,180093,0,0.9800,4.2257,0.3300,0.0000,383.6484,36854,36791,1308,0.9662,18859,17400,12828,10666,5429,3697,4052,1654,3571,657,8719,0
2032,267,154,0,4,0,0,2240,22400,86146,24314,60268,1564,1258,0,506,2740,935,0,180810,0,0.9818,4.2102,0.3412,0.0000,446.9556,35608,35525,1108,0.9711,18290,16903,12265,10255,5199,3559,4046,1610,3491,653,8726,0
2033,267,154,0,4,0,0,2244,22440,86331,24335,60319,1677,1252,1,340,2807,903,0,180960,0,0.9806,4.2102,0.3217,0.0000,503.0544,37751,37541,1204,0.9735,19823,18376,12970,10759,5429,3728,4106,1702,3626,695,9078,0
2034,267,154,0,4,0,0,2240,22398,86237,24466,60156,1615,1337,2,230,2895,910,0,180479,0,0.9813,4.2199,0.3143,0.0000,-24.4908,37649,37034,1172,0.9850,24925,23439,8027,5795,6426,3569,3630,1249,3783,548,6243,0
2035,267,154,0,4,0,0,2240,22398,84990,23326,60104,1560,1151,0,197,3194,957,0,180315,0,0.9816,4.1642,0.2996,0.0000,99.5544,36455,35903,1147,0.9834,23745,22277,7829,5719,6328,3523,3850,1504,3910,780,6453,0
2036,267,154,0,4,0,0,2240,22395,85670,23890,60191,1589,1305,1,253,2523,796,0,180580,0,0.9815,4.1905,0.3155,0.0000,174.9636,37184,36381,1175,0.9898,24019,22575,7789,5608,6555,3604,4148,1674,3964,793,6636,0
2037,267,154,0,4,0,0,2240,22395,85291,23364,60369,1558,1099,0,214,3050,1043,0,181126,0,0.9817,4.1606,0.3420,0.0000,232.8312,36378,35446,1131,0.9944,23427,22041,7746,5613,6370,3467,4054,1647,3977,798,6557,0
2038,267,154,0,4,0,0,2240,22400,84935,23150,60251,1534,1213,2,627,2623,780,0,180771,0,0.9819,4.1523,0.2974,0.0000,191.4468,36120,35280,1147,0.9913,23177,21754,7636,5538,6568,3576,4040,1669,4024,780,6723,0
2039,267,154,0,4,0,0,2240,22400,85693,23812,60244,1637,1208,1,460,2932,1019,0,180750,0,0.9809,4.1854,0.3475,0.0000,62.5464,36923,36118,1190,0.9893,24060,22545,7965,5658,6669,3534,3969,1586,4090,765,6887,0
2017,0,155,0,0,0,0,1960,0,75174,20929,52871,1374,1554,0,177,1944,694,0,158616,0,0.9817,4.1875,0.3570,0.0000,-764.4000,35707,35996,985,0.9646,0,0,0,0,0,0,0,0,0,0,0,0
2018,0,155,0,0,0,0,1960,0,75547,21279,52829,1439,904,2,400,2956,992,0,158496,0,0.9810,4.2081,0.3356,0.0000,-621.0000,33798,33821,1012,0.9694,0,0,0,0,0,0,0,0,0,0,0,0
2019,0,155,0,0,0,0,1960,0,75622,21227,52804,1591,982,0,389,2946,881,0,158421,0,0.9790,4.2057,0.2990,0.0000,-669.6000,34207,34145,1178,0.9673,0,0,0,0,0,0,0,0,0,0,0,0
2020,0,155,0,0,0,0,1960,0,76801,21677,53527,1597,915,1,304,3274,1073,0,160593,0,0.9792,4.2146,0.3277,0.0000,-885.0000,33697,34026,1146,0.9567,0,0,0,0,0,0,0,0,0,0,0,0
2021,0,155,0,0,0,0,1960,0,76013,21640,52979,1394,1043,0,406,2858,976,0,158946,0,0.9817,4.2252,0.3415,0.0000,-738.6000,33210,33457,984,0.9632,0,0,0,0,0,0,0,0,0,0,0,0
2022,0,155,0,0,0,0,1960,0,76283,22037,52822,1424,928,0,321,3027,952,0,158472,0,0.9813,4.2514,0.3145,0.0000,-645.0000,33851,33888,1038,0.9683,0,0,0,0,0,0,0,0,0,0,0,0
2023,266,155,0,4,0,0,1960,8280,76062,21794,52694,1574,1114,0,427,2817,838,0,158085,0,0.9793,4.2407,0.2975,0.0000,-564.2172,32940,32666,1134,0.9737,24978,23085,6300,4412,4141,1810,2985,830,2384,283,6175,0
2024,266,155,0,4,0,0,1932,19320,75513,21815,52126,1572,1077,1,408,2617,759,0,156396,0,0.9792,4.2550,0.2900,0.0000,-557.8320,33126,32818,1150,0.9743,24986,23010,6368,4487,4098,1892,3076,812,2516,295,6420,0
2025,266,155,0,4,0,0,1960,19600,75968,21232,53167,1569,884,0,278,2744,898,0,159510,0,0.9793,4.1978,0.3273,0.0000,-447.0144,31904,31530,1143,0.9756,24200,22344,5902,4328,4009,1843,2774,760,2203,273,5808,0
2026,266,155,0,4,0,0,1960,19600,75914,21298,53127,1489,940,0,271,2377,833,0,159390,0,0.9804,4.2024,0.3504,0.0000,-568.9908,31785,31498,1097,0.9743,23958,22087,6033,4223,4109,1813,2966,792,2337,247,6435,0
2027,266,155,0,4,0,0,1960,19600,75019,20634,52770,1615,817,1,428,2352,775,0,158316,0,0.9785,4.1729,0.3295,0.0000,-885.3024,31377,31566,1220,0.9554,23627,21576,6249,4339,4236,1722,2945,744,2420,240,6303,0
2028,266,155,0,4,0,0,1960,19600,75668,21321,52748,1599,943,1,247,2481,819,0,158259,0,0.9789,4.2122,0.3301,0.0000,-756.1080,32421,32487,1211,0.9607,24745,22649,6308,4440,3982,1750,2917,787,2433,265,6167,0
2029,266,155,0,4,0,0,1960,19600,75977,21527,52893,1557,948,0,474,2515,810,0,158682,0,0.9795,4.2209,0.3221,0.0000,-415.7592,32541,32284,1168,0.9718,23602,21765,6756,5007,4103,1984,2910,872,2455,344,6177,0
2030,266,155,0,4,0,0,1960,19600,74781,20686,52678,1417,770,0,603,2208,770,0,158052,0,0.9811,4.1776,0.3487,0.0000,252.4944,31152,31209,1064,0.9641,15980,14687,10779,8969,4644,3074,3640,1431,3269,565,7912,0
2031,266,155,0,4,0,0,1960,19600,74897,20903,52577,1417,931,1,532,2449,861,0,157740,0,0.9811,4.1925,0.3516,0.0000,318.9504,31855,32058,1028,0.9616,16476,15229,10951,9128,4779,3254,3407,1468,3028,563,7329,0
2032,266,155,0,4,0,0,1960,19600,75626,21410,52781,1435,932,0,568,2362,824,0,158349,0,0.9810,4.2168,0.3489,0.0000,383.2020,31819,31866,1055,0.9654,16203,15027,11041,9260,4724,3235,3451,1431,2977,561,7230,0
2033,266,155,0,4,0,0,1962,19620,74522,20652,52514,1356,982,1,158,2261,848,0,157548,0,0.9818,4.1796,0.3751,0.0000,291.5508,32018,32142,1039,0.9638,16912,15637,10913,9101,4662,3163,3493,1386,3024,543,7512,0
2034,266,155,0,4,0,0,1960,19599,75066,20902,52840,1324,1042,0,162,2485,783,0,158525,0,0.9824,4.1866,0.3151,0.0000,115.2900,33104,32580,988,0.9858,22285,20997,6715,5004,5382,3085,3050,1119,3153,555,5289,0
2035,266,155,0,4,0,0,1960,19600,73795,20057,52362,1376,1019,1,169,2277,674,0,157089,0,0.9814,4.1491,0.2960,0.0000,-16.5072,31966,31479,1040,0.9824,20930,19605,6765,4882,5524,2944,3518,1324,3597,639,5798,0
2036,266,155,0,4,0,0,1960,19598,74538,20390,52766,1382,911,1,227,2327,739,0,158305,0,0.9815,4.1591,0.3176,0.0000,36.6144,32144,31721,1036,0.9807,20951,19680,6727,4820,5567,3114,3421,1375,3357,607,5683,0
2037,266,155,0,4,0,0,1960,19599,74277,20053,52843,1381,887,0,182,2364,883,0,158534,0,0.9814,4.1383,0.3735,0.0000,154.2240,31816,31178,1033,0.9873,20815,19558,6551,4762,5534,3167,3474,1373,3376,648,5519,0
2038,266,155,0,4,0,0,1960,19600,73983,19969,52782,1232,888,0,184,2211,789,0,158346,0,0.9833,4.1350,0.3569,0.0000,217.6908,31300,30600,930,0.9925,20218,19016,6622,4816,5408,3023,3328,1392,3501,708,5553,0
2039,266,155,0,4,0,0,1962,19620,73429,19557,52583,1289,929,0,208,2095,679,0,157761,0,0.9824,4.1155,0.3241,0.0000,4.7868,30983,30607,961,0.9809,20454,19175,6613,4720,5477,2983,3411,1343,3387,640,5601,0
2017,0,156,0,0,0,0,1064,0,41195,11655,28735,805,886,2,118,957,348,0,86208,0,0.9805,4.2167,0.3636,0.0000,-573.6000,20000,20337,619,0.9530,0,0,0,0,0,0,0,0,0,0,0,0
2018,0,156,0,0,0,0,1064,0,40707,11208,28761,738,524,0,115,1310,444,0,86286,0,0.9819,4.1689,0.3389,0.0000,-469.2000,18144,18399,527,0.9575,0,0,0,0,0,0,0,0,0,0,0,0
2019,0,156,0,0,0,0,1066,0,41506,11862,28840,804,651,0,143,1389,462,0,86523,0,0.9806,4.2338,0.3326,0.0000,-483.0000,18747,18978,574,0.9576,0,0,0,0,0,0,0,0,0,0,0,0
2020,0,156,0,0,0,0,1064,0,41236,11619,28775,842,616,1,167,1144,355,0,86331,0,0.9796,4.2111,0.3103,0.0000,-589.2000,18484,18835,631,0.9479,0,0,0,0,0,0,0,0,0,0,0,0
2021,0,156,0,0,0,0,1064,0,42119,12191,29106,822,655,0,123,1349,432,0,87327,0,0.9805,4.2561,0.3202,0.0000,-502.8000,18684,18935,587,0.9557,0,0,0,0,0,0,0,0,0,0,0,0
2022,0,156,0,0,0,0,1066,0,41339,11640,28906,793,551,0,150,1205,398,0,86727,0,0.9808,4.2076,0.3303,0.0000,-478.8000,18352,18570,580,0.9570,0,0,0,0,0,0,0,0,0,0,0,0
2023,290,156,0,5,0,0,1064,8820,43859,14087,28708,1064,783,1,137,472,125,0,86127,0,0.9757,4.4719,0.2648,0.0000,-399.7872,23197,23295,877,0.9581,17214,15921,4306,3186,2698,1289,1868,572,1516,178,3878,0
2024,290,156,0,5,0,0,1022,10220,42203,13616,27530,1057,599,3,133,507,119,0,82608,0,0.9750,4.4828,0.2347,0.0000,-391.7640,21759,21707,850,0.9632,15921,14632,3989,2896,2529,1201,1825,531,1489,175,3698,0
2025,290,156,0,5,0,0,1022,10220,42265,13822,27526,917,600,0,99,410,94,0,82587,0,0.9783,4.5059,0.2293,0.0000,-303.7920,21856,21784,769,0.9680,15906,14732,4111,3049,2602,1257,1838,524,1439,177,3643,0
2026,290,156,0,5,0,0,1024,10240,42026,13642,27452,932,696,0,63,397,90,0,82359,0,0.9778,4.4907,0.2267,0.0000,-365.3208,21495,21453,751,0.9670,15888,14682,3932,2818,2434,1160,1787,483,1446,156,3536,0
2027,290,156,0,5,0,0,1022,10220,41896,13364,27376,1156,623,0,112,423,131,0,82137,0,0.9724,4.4640,0.3097,0.0000,-654.0504,21069,21375,976,0.9400,15640,14208,3839,2691,2512,1079,1787,497,1477,172,3700,0
2028,290,156,0,5,0,0,1960,19600,80968,26408,52445,2115,1266,1,187,836,209,0,157353,0,0.9739,4.5101,0.2500,0.0000,-1086.5988,42085,42626,1757,0.9461,31334,28751,7802,5608,4820,2185,3541,925,2713,307,6805,0
2029,290,156,0,5,0,0,1960,19600,74072,19976,52459,1637,823,0,294,2224,625,0,157383,0,0.9779,4.1422,0.2810,0.0000,-521.9208,30631,30623,1208,0.9608,21857,20042,6607,4861,3837,1908,2893,857,2413,332,5860,0
2030,290,156,0,5,0,0,1960,19600,74967,21020,52364,1583,914,0,488,2208,697,0,157119,0,0.9789,4.2035,0.3157,0.0000,118.2456,32690,32972,1169,0.9560,17319,15920,11055,9031,4829,3190,3702,1459,3347,600,7967,0
2031,290,156,0,5,0,0,1960,19600,75141,21121,52472,1548,1100,2,499,2255,656,0,157428,0,0.9794,4.2072,0.2909,0.0000,244.6884,32733,32897,1181,0.9591,17299,15961,11104,9223,4702,3142,3386,1439,3104,602,7613,0
2032,290,156,0,5,0,0,1960,19600,75699,21725,52497,1477,1158,1,190,2266,727,0,157506,0,0.9805,4.2411,0.3208,0.0000,379.0812,33281,33321,1097,0.9659,17341,16031,11391,9507,4761,3285,3520,1450,3192,660,7683,0
2033,290,156,0,5,0,0,1960,19600,74840,21039,52436,1365,1245,3,197,2223,694,0,157308,0,0.9818,4.2037,0.3122,0.0000,374.6952,32511,32463,1010,0.9704,17333,16053,10936,9159,4630,3123,3548,1428,3023,557,7713,0
2034,290,156,0,5,0,0,1960,19596,75431,21593,52403,1435,1298,2,185,2106,596,0,157211,0,0.9810,4.2361,0.2830,0.0000,-34.7916,34207,33634,1102,0.9843,22779,21410,7205,5207,5767,3110,3305,1175,3580,556,5803,0
2035,290,156,0,5,0,0,1960,19600,74695,21073,52179,1443,1222,0,291,2198,604,0,156555,0,0.9807,4.2111,0.2748,0.0000,31.8576,33424,32715,1058,0.9893,21588,20255,7209,5077,6055,3189,3724,1421,3770,699,5922,0
2036,290,156,0,5,0,0,1960,19598,75146,20972,52716,1458,1086,0,612,2547,841,0,158154,0,0.9806,4.1933,0.3302,0.0000,161.3172,33022,32321,1065,0.9887,21592,20273,6858,4985,5722,3200,3562,1436,3419,693,5460,0
2037,290,156,0,5,0,0,1960,19599,75101,21320,52363,1418,1227,1,314,2055,634,0,157086,0,0.9811,4.2216,0.3085,0.0000,10.9212,33364,32710,1086,0.9868,21804,20414,7223,5152,5920,3105,3650,1417,3624,681,5921,0
2038,290,156,0,5,0,0,1960,19600,74653,20605,52578,1470,1130,0,399,2049,598,0,157755,0,0.9803,4.1751,0.2918,0.0000,-113.7336,33046,32662,1102,0.9780,21675,20252,6959,4916,5824,3095,3785,1394,3582,644,5927,0
2039,290,156,0,5,0,0,1960,19600,74656,20869,52412,1375,1224,0,335,2257,767,0,157239,0,0.9816,4.1944,0.3398,0.0000,-118.4412,33060,32679,1029,0.9802,21765,20300,7330,5175,5789,3063,3778,1394,3793,648,6047,0
2017,0,157,0,0,0,0,608,0,23436,6565,16445,426,511,0,57,457,172,0,49347,0,0.9818,4.1966,0.3764,0.0000,-337.8000,11157,11380,340,0.9505,0,0,0,0,0,0,0,0,0,0,0,0
